"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","he-lazy-image src 2","listingCard__owner-firm"
"https://www.hepsiemlak.com/konya-meram-havzan-kiralik/daire/5115-4181","1 / 29","45.000","17/08/2026","Turyap' Tan Güzel Bahçe Sitesinde 4+1 Salon Kiralık Daire","Kiralık Daire","4 + 1","250 m²","11 Yaşında","3. Kat","Konya / Meram / Havzan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-karahuyuk-kiralik/daire/69317-924","1 / 28","28.000","20/08/2026","Karahüyük'de 3+1 Kiralık Daire","Kiralık Daire","3 + 1","140 m²","5 Yaşında","2. Kat","Konya / Meram / Karahüyük Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Toprak Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-kilincarslan-kiralik/daire/123893-338","1 / 23","23.000","20/08/2026","Özdede'den Kiralık Kılınçarslan Mh ' De Ara Kat Bakımlı 3+1 Daire","Kiralık Daire","3 + 1","160 m²","25 Yaşında","2. Kat","Konya / Selçuklu / Kılınçarslan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Özdede Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-hacikaymak-kiralik/daire/158321-112","1 / 15","45.000","17/08/2026","Nalçacı,Da Kule Site Avm Karşısı 4+1 Eşyalı Kiralık Daire","Kiralık Daire","4 + 1","175 m²","26 Yaşında","4. Kat","Konya / Selçuklu / Hacıkaymak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-akademi-kiralik/daire/170063-46","1 / 36","25.000","16/08/2026","Yıltaş Gayrimenkul Den Ardıçlı Toki De 3+1 İçi Full Yapılı Daire","Kiralık Daire","3 + 1","130 m²","1 Yaşında","4. Kat","Konya / Selçuklu / Akademi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-meliksah-kiralik/daire/111386-74","1 / 34","29.500","15/08/2026","Sahi'den Meram Melikşah Mah.De Temiz Kiralık 3+1 Daire..","Kiralık Daire","3 + 1","155 m²","6 Yaşında","Yüksek Giriş","Konya / Meram / Melikşah Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-parsana-kiralik/daire/160247-19","1 / 25","30.000","17/08/2026","Parla G.Menkul Parsanada Sıfır Geniş 2+1 Kiralık Lüks Daire","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","4. Kat","Konya / Selçuklu / Parsana Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-horozluhan-kiralik/daire/145022-230","1 / 21","27.000","17/08/2026","Beymira'dan Sancak Novada Avm Yanı Lüks 1+1 Kiralık Eşyalı Daire","Kiralık Daire","1 + 1","90 m²","3 Yaşında","2. Kat","Konya / Selçuklu / Horozluhan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-karaaslan-kiralik/villa/132742-139","1 / 24","70.000","19/08/2026","5+1 Lüks Kiralık Villa","Kiralık Villa","5 + 1","240 m²","Sıfır Bina","Bahçe Katı","Konya / Karatay / Karaaslan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-sille-ak-kiralik/daire/49677-2248","1 / 49","55.000","18/08/2026","Sille Ak ' Da Ozan'dan Kiralık Kombili 4+1 Lüks Daire","Kiralık Daire","4 + 1","240 m²","Sıfır Bina","3. Kat","Konya / Selçuklu / Sille Ak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-husamettin-celebi-kiralik/daire/97267-209","1 / 13","25.500","20/08/2026","Hüsamettin Çelebi Mhlesinde Sıfır Arakat Asansörlü Daire","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","Ara Kat","Konya / Selçuklu / Hüsamettin Çelebi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-gaziosmanpasa-kiralik/daire/135595-676","1 / 13","27.000","18/08/2026","Cengizler’den Adliye Yakın Kiralık 2+1 Arakat Daire","Kiralık Daire","2 + 1","110 m²","Sıfır Bina","Ara Kat","Konya / Karatay / Gaziosmanpaşa Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cengizler Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/4499-267","1 / 19","20.000","15/08/2026","Ünlü Emlak'dan Yazır Elmalı Hamdi Tranway Durağına 100 Metre Çatı Katı Kiralık Daire","Kiralık Daire","1 + 1","70 m²","10 Yaşında","Çatı Katı","Konya / Selçuklu / Yazır Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/158321-110","1 / 39","26.000","17/08/2026","Bosna Hersek Mh Ravza Sitesi Ara Kat Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","120 m²","16 Yaşında","5. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-fatih-kiralik/daire/64166-982","1 / 36","25.000","19/08/2026","Fatih Mahallesi Kule Site Yakını  Tren Yolu Caddesi Sebze Hali Karşısında 3+1 Kiralık Daire","Kiralık Daire","3 + 1","165 m²","30 Yaşında","1. Kat","Konya / Selçuklu / Fatih Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/1/4/6/0/aab2eb77-bd6b-47d1-b53d-6568a4d8a178.jpg","","Cadde Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/145022-200","1 / 22","22.500","17/08/2026","Beymira'dan Yazır Mahallesi Cadde Üzeri Kiralık 3+1 Ara Kat","Kiralık Daire","3 + 1","165 m²","16 Yaşında","3. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/62297-371","1 / 16","30.000","18/08/2026","Kiralık Daire Meram Yaka Sivaslı Ali Kemal Cad 3+1.Bakımlı","Kiralık Daire","3 + 1","155 m²","25 Yaşında","Kot 3","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-hacikaymak-kiralik/daire/112382-176","1 / 13","25.000","19/08/2026","Selçuklu Hacıkaymak Kiralık Daire 3+1, 4/4 Katı Asansör Yok Full Yapılı Bakımlı Sahra Emlak Konya","Kiralık Daire","3 + 1","145 m²","21 Yaşında","4. Kat","Konya / Selçuklu / Hacıkaymak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-selahaddin-eyyubi-kiralik/daire/49677-2251","1 / 33","18.000","17/08/2026","500 Evler (selahhittin Eyubi ) De Ozan'dan Kiralık Kombili Ara Kat Daire","Kiralık Daire","3 + 1","130 m²","27 Yaşında","3. Kat","Konya / Selçuklu / Selahaddin Eyyubi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-selahaddin-eyyubi-kiralik/daire/89673-1903","1 / 22","17.500","15/08/2026","Gökdeniz'den Hobi Bahçeli Kiralık 3+1 Daire","Kiralık Daire","3 + 1","112 m²","31 Yaşında","Yüksek Giriş","Konya / Selçuklu / Selahaddin Eyyubi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gökdeniz Gayrimenkul"
"https://www.hepsiemlak.com/konya-karatay-istiklal-kiralik/daire/122312-477","1 / 11","18.250","15/08/2026","Felix'den Abonelikleriaçık Sıfıreşyalı Kiralık Stüdyo Daire","Kiralık Daire","Stüdyo","30 m²","Sıfır Bina","Zemin","Konya / Karatay / İstiklal Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Felıx Gayrimenkul"
"https://www.hepsiemlak.com/konya-karatay-kumkopru-kiralik/daire/129170-241","1 / 11","23.000","19/08/2026","Akyurt Sitesi Geniş 2+1 Kiralık Daire","Kiralık Daire","2 + 1","100 m²","8 Yaşında","En Üst Kat","Konya / Karatay / Kumköprü Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/57222-347","1 / 32","35.000","18/08/2026","Sancak İtfaiye Arkası Manolya Sitesi 3+1 Eşyasız Kiralık Daire","Kiralık Daire","3 + 1","160 m²","3 Yaşında","3. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/85077-258","1 / 14","19.000","19/08/2026","Beyhekim Toki Konutları Kiralık 2+1 Daire","Kiralık Daire","2 + 1","100 m²","18 Yaşında","7. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-emirgazi-kiralik/daire/0-47144778","1 / 24","27.500","18/08/2026","Sahibinden 3+1 Kiralık Daire","Kiralık Daire","3 + 1","130 m²","5 Yaşında","1. Kat","Konya / Karatay / Emirgazi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-hanaybasi-kiralik/daire/160813-182","1 / 26","23.000","18/08/2026","Selçuklu Hanaybaşı Meram Tıp Yakını Kiralık 1+1 Daire","Kiralık Daire","1 + 1","70 m²","6 Yaşında","Çatı Katı","Konya / Selçuklu / Hanaybaşı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/171035-8","1 / 33","25.000","14/08/2026","Kosova Mah Kiralık 1+1 Eşyalı Stüdyo Daire Bakımlı Masrafsız","Kiralık Daire","1 + 1","80 m²","11 Yaşında","Zemin","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-yaylapinar-kiralik/villa/113083-200","1 / 24","40.000","19/08/2026","Yaylapınar Mah. Kiralık Site İçerisi 3+1 Villa Dublex","Kiralık Villa","3 + 1","160 m²","Sıfır Bina","Bahçe Katı","Konya / Meram / Yaylapınar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-binkonutlar-kiralik/daire/145439-302","1 / 17","18.000","17/08/2026","Binkonutlar Mah Kiralık 3+1 Arakat Daire","Kiralık Daire","3 + 1","110 m²","21 Yaşında","3. Kat","Konya / Selçuklu / Binkonutlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/2168-2344","1 / 21","23.000","14/08/2026","112 Acil Karşısı Stüdyo Palace Sitesinde 1+1 Eşyalı Kiralık","Kiralık Daire","1 + 1","75 m²","11 Yaşında","Yüksek Giriş","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Uğur Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-binkonutlar-kiralik/daire/158321-111","1 / 12","22.000","19/08/2026","Yazır Mh Otogar Karşısı 1+1 Ara Kat Kiralık Daire","Kiralık Daire","1 + 1","75 m²","11 Yaşında","5. Kat","Konya / Selçuklu / Binkonutlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/72388-452","1 / 33","22.500","20/08/2026","Kiralık Daire Kıvılcım Avm Yanı Mig Avm Karş Esenköşk Sit De Arakat Gün.Doğu Cepheli Bir.Kombili","Kiralık Daire","3 + 1","120 m²","25 Yaşında","6. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-yaka-kiralik/daire/40443-753","1 / 29","42.000","18/08/2026","Meram Tıp Fakültesi Yanı 3+1 Eşyalı Kiralık Daire","Kiralık Daire","3 + 1","165 m²","16 Yaşında","1. Kat","Konya / Meram / Yaka Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ahsa Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-askan-kiralik/daire/49677-2255","1 / 23","22.500","19/08/2026","Aşkan (melikşah )da Ozan'dan Kiralık Kombili Ful Eşyalı Daire","Kiralık Daire","2 + 1","100 m²","27 Yaşında","Yüksek Giriş","Konya / Meram / Aşkan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-sancak-kiralik/daire/150590-1160","1 / 23","22.000","20/08/2026","Sefergyo Dan Aselsan Lisesi Yakını Arakat 3+1 Kiralık Daire","Kiralık Daire","3 + 1","130 m²","21 Yaşında","2. Kat","Konya / Selçuklu / Sancak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/164966-102","1 / 25","30.000","18/08/2026","Tema Dan Yazır Mahallesinde Otogar Civarı 3+1 Kiralık Daire","Kiralık Daire","3 + 1","150 m²","21 Yaşında","7. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/57750-114","1 / 19","20.000","17/08/2026","Bosna Hersek Mahallesi Mesaj Caddesinde Bakımlı 3+1 Daire","Kiralık Daire","3 + 1","120 m²","16 Yaşında","8. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/99983-1459","1 / 26","22.000","20/08/2026","Emrah Çiftci'den Selçuklu  Yazır Mah. Tramvay Hattı Yanı Eşyalı Kiralık 1+1 Daire","Kiralık Daire","1 + 1","75 m²","10 Yaşında","Yüksek Giriş","Konya / Selçuklu / Yazır Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/64166-985","1 / 20","38.000","18/08/2026","Beyşehir Caddesi Şeker Fabrikası Yakını Bakımlı Eşyalı 3+1 Kiralık Daire","Kiralık Daire","3 + 1","180 m²","20 Yaşında","1. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/1/4/6/0/aab2eb77-bd6b-47d1-b53d-6568a4d8a178.jpg","","Cadde Emlak"
"https://www.hepsiemlak.com/konya-karatay-akabe-kiralik/daire/142074-263","1 / 10","30.000","17/08/2026","Asya Emlak'tan Adliye Hastane Yakını Kiralık 3+1 Arakat Daire","Kiralık Daire","3 + 1","163 m²","6 Yaşında","Ara Kat","Konya / Karatay / Akabe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/158321-106","1 / 10","20.000","18/08/2026","Bosna Hersek Mh Studio Park Sitesi 2+1 Ara Kat Kiralık Daire","Kiralık Daire","2 + 1","100 m²","11 Yaşında","3. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/86980-1130","1 / 28","20.000","20/08/2026","İstanbul Yolu Üzerinde Gharden Oteli Yanında Site İçi Kiralık Geniş Arakat 2+1","Kiralık Daire","2 + 1","135 m²","20 Yaşında","1. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/57750-109","1 / 18","20.000","17/08/2026","Bosna Hersek Mh. Forum Kampüs Avm Yanı Bakımlı 3+1 Daire","Kiralık Daire","3 + 1","120 m²","16 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-ihsaniye-kiralik/daire/91668-1140","1 / 16","15.500","18/08/2026","İhsaniye Caddesi 1+1 Geniş Çift Teraslı Daire","Kiralık Daire","1 + 1","110 m²","21 Yaşında","6. Kat","Konya / Selçuklu / İhsaniye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kule 42 Emlak Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/124474-135","1 / 14","25.000","16/08/2026","Eşyalı 3+1kiralık Daire","Kiralık Daire","3 + 1","130 m²","20 Yaşında","2. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-sariyakup-kiralik/daire/120656-1020","1 / 12","22.000","20/08/2026","Yasin Cantez'den  Eski Garaj Yaı Kiralik 2+1 Daire","Kiralık Daire","2 + 1","145 m²","7 Yaşında","Ara Kat","Konya / Karatay / Sarıyakup Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/72388-449","1 / 20","23.000","20/08/2026","2+1 Eşyalı Kiralık Daire Bosna'nın Merkezinde Gençlik Merkezi Yanı Ara Kat Bireysel Kombili","Kiralık Daire","2 + 0","120 m²","20 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/57222-343","1 / 11","18.000","18/08/2026","Bosna Hersek Mh.Loft Campus Sitesinde 1+1 Ara Kat Eşyalı Daire","Kiralık Daire","1 + 1","70 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-meram-askan-kiralik/daire/145022-232","1 / 30","20.000","17/08/2026","Beymira'dan Meram Aşkan Mahallei Kiralık Geniş 3+1 Daire","Kiralık Daire","3 + 1","165 m²","15 Yaşında","Kot 1","Konya / Meram / Aşkan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/57750-99","1 / 19","23.000","14/08/2026","Bosna Hersek Mh. Grand Hotel Karşısında Eşyalı 2+1 Daire","Kiralık Daire","2 + 1","120 m²","16 Yaşında","5. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-konevi-kiralik/daire/88447-126","1 / 15","28.000","20/08/2026","Kiralık 3+1 Daıre Anıt Ve Dsi Karşısı","Kiralık Daire","3 + 1","175 m²","30 Yaşında","6. Kat","Konya / Meram / Konevi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/99983-1449","1 / 14","20.000","20/08/2026","Emrah Çiftci'den Selçuklu Yazır Mah.Beyhekim Cad.Yanı Kiralık 2+1 Amerikan Mutfak Daire","Kiralık Daire","2 + 1","120 m²","8 Yaşında","2. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-akademi-kiralik/daire/137290-139","1 / 24","20.000","18/08/2026","Ardıçlı Toki'de Arakat Kiralık 2-+1 Daire","Kiralık Daire","2 + 1","110 m²","1 Yaşında","2. Kat","Konya / Selçuklu / Akademi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Berk Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/54575-12","1 / 15","23.000","18/08/2026","Gözde Emlak'tan Bosnahersek Mahallesinde Kiralık 2+1eşyalı Daire","Kiralık Daire","2 + 1","110 m²","21 Yaşında","4. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-binkonutlar-kiralik/daire/61557-57","1 / 26","19.500","12/08/2026","Binkonutlarda 2.Kat Bakımlı Kombili Yalıtımlı 2+1 Önü Açık Daire","Kiralık Daire","2 + 1","100 m²","21 Yaşında","2. Kat","Konya / Selçuklu / Binkonutlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emlaking Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-seyh-samil-kiralik/daire/126592-379","1 / 37","22.500","08/08/2026","Barış Caddesi Üzerinde 3+1 160 M² Parka Cepheli Kiralık Daire","Kiralık Daire","3 + 1","160 m²","20 Yaşında","7. Kat","Konya / Selçuklu / Şeyh Şamil Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/170893-15","1 / 22","20.000","17/08/2026","Bosna Karakol Yanı Yörünge De 3+1 Yüksek Giriş Kiralık Daire","Kiralık Daire","3 + 1","110 m²","21 Yaşında","Yüksek Giriş","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-karahuyuk-kiralik/villa/170344-49","1 / 39","165.000","06/08/2026","Lavantin Konakları'nda 380 M² Özel Bahçeli Kiralık 7+1 Villa","Kiralık Villa","7 + 1","500 m²","Sıfır Bina","Bahçe Katı","Konya / Meram / Karahüyük Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alperen Babalık Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/101601-2","1 / 16","25.000","06/08/2026","Kumsaati Gayrimenkulden Yazır Mahallesi Kiralık 3+1 Daire","Kiralık Daire","3 + 1","155 m²","11 Yaşında","4. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kum Saati Gayrimenkul Danışmanlık"
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/165099-75","1 / 19","23.000","05/08/2026","Konya Selçuklu Beyhekim Mh. Şafak Caddesinde Kiralık 2+1/3+1","Kiralık Daire","2 + 1","80 m²","6 Yaşında","5. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
